train_loss,val_loss
0.05568221027217204,0.03804702857761986
0.04881966824149465,0.03990721958266515
0.04756331503995611,0.04066617507819203
0.046478418137237756,0.03870999403453785
0.045637377604310005,0.03769114660281566
0.04489244359467987,0.038570702802890676
0.044119948255164285,0.037971567195345
0.0435048186102216,0.038295557729580154
0.04277848470745619,0.03736812651072472
0.04199268596052907,0.03730485728557787
